setting,id,n_states,n_questions,total_question_chars,total_question_tokens,mean_question_chars,rubric_points,final_correct,expected_answer,final_response_chars,path_length,displacement,spiral_ratio,max_radius,mean_radius,radial_growth,radial_volatility,return_fraction,local_excess_mean,local_excess_total,turn_curvature,efficiency
AskMind,e07550d09b8be40d71f9e78d9e40c2c75caed306ab0eb296ed5cabb8864be137,5,4,1091,184,272.75,5,1,The answer is C,585,1.9271810629142394,0.658602868915146,2.9261656058205485,0.658602868915146,0.46957381705074824,0.658602868915146,0.29566376102085223,0.5,0.3612082657421693,1.0836247972265078,0.5622848927271396,0.3417441576139305
AskMind,040809efa0ebd2069f55cc04a7d7baf48bf6f4302c2cc646c44a7d120c7cb528,5,4,1608,252,402.0,3,1,The answer is B,827,1.4652644789886653,0.4632997441406155,3.1626705982897,0.5650884650808996,0.37678786829808886,0.4632997441406155,0.18598325437529736,0.25,0.32593639817811443,0.9778091945343433,0.6673260756373712,0.3161884770866676
AskMind,0d20404656a4ae76500d557169414836d67cae3755e12cd6b5373d0a7131fe1f,5,4,1397,230,349.25,5,1,The answer is A,520,1.6691619070141306,0.36909614328937623,4.522295714440683,0.6770001423228161,0.4641277789406656,0.36909614328937623,0.3319430681256289,0.5,0.2683697971192424,0.8051093913577273,0.48234349704154345,0.221126627523888
AskMind,f43daa408ae4ae3279cf31d40b39a852adf06e0714a497c9d5b24a9add6ade10,5,4,1119,193,279.75,5,1,The answer is D,303,2.1155482071441813,0.73423736878261,2.8812864845762762,0.7463453704033378,0.5786301419751488,0.7342373687826098,0.2862391038585361,0.25,0.40398307834753583,1.2119492350426075,0.5728771535197682,0.3470671886857029
AskMind,75bc196ff0e0702b2c640844278672906d185306ea81b5af3c22096f5a160c5c,5,4,1409,223,352.25,3,1,The answer is C,538,1.9152372108227744,0.7734637458713725,2.4761822658734927,0.8302690724414119,0.6150875508065555,0.773463745871372,0.33734061700946044,0.5,0.2856780422470236,0.8570341267410708,0.4474819734589921,0.40384749288527927
AskMind,d20307685811408f023c98427ab71c8775f92e68341ef2b55fc08bd9147c605a,5,4,1385,238,346.25,4,1,The answer is C,472,1.9082956782393186,0.4522373676182221,4.219677131701107,0.6409252437756594,0.43848920507203015,0.4522373676182221,0.26008866003977016,0.25,0.4056833141059962,1.2170499423179886,0.637768012680768,0.23698495614446766
AskMind,29cffcea69a846b030f071921ec03b985b0b3aa84ce3d85090fe613f0bea5aec,5,4,1440,221,360.0,3,1,The answer is D,644,1.9594903600206839,0.6107400021158516,3.208387125834583,0.8056187545835988,0.5888200041348772,0.6107400021158516,0.38063175646006925,0.75,0.3542250283217798,1.0626750849653395,0.5423221806276822,0.3116830858557552
AskMind,a6d3f1c8514d873af61647916f049c8bf189e2dd99cf9670c14cc7fa2d7280f2,5,4,1942,315,485.5,4,1,The answer is D,699,1.9799421112566775,0.4969300218963859,3.9843479444063696,0.72910895521261,0.5047923774971353,0.4969300218963859,0.3511656236166858,0.75,0.3732727718421975,1.1198183155265924,0.5655813415756075,0.25098209643158825
AskMind,22f05e2a8033fd948ce3220630f88f76f84661dd6b7d3a7a25bc5aed1edd29f2,5,4,1754,266,438.5,4,1,The answer is B,730,1.368101744391159,0.45738825160849483,2.9911169331087164,0.5424187447679998,0.39286249422162867,0.45738825160849483,0.24766822907678734,0.75,0.2675992740997216,0.8027978222991649,0.5867968706204895,0.3343232719961515
AskMind,81c7112e67dd5d93f6c2e968a90d99f611f5133ef8da47a39e35e45f257007ff,5,4,1528,227,382.0,5,1,The answer is A,612,1.4978831267568058,0.4435989191011491,3.3766609030335792,0.5425898791819866,0.3697372462588923,0.4435989191011491,0.25873597491864797,0.5,0.32525784649335615,0.9757735394800685,0.6514350299097091,0.2961505548577898
AskMind,37143391a08c2e23b6f199617861d537f7e94ac7c54fec2de8ea697bec4a84e8,5,4,1461,253,365.25,5,0,The answer is A,593,1.6485240315187044,0.48339984314138307,3.4102701002253943,0.7255893500257742,0.5102988118702353,0.48339984314138307,0.3525666354516368,0.75,0.26274564007943224,0.7882369202382967,0.4781470607450791,0.2932319055707368
AskMind,cad7ae3d4a996d1467a8ba8d9a4054a5c5167ce8b9dd4da84f40a8435072799b,5,4,843,130,210.75,5,1,The answer is A,583,2.3041491710122983,0.668914713980598,3.444608292887889,0.8785200022661575,0.6313776428298542,0.668914713980598,0.41496231590459154,0.5,0.4768350742939682,1.4305052228819046,0.6208388071738561,0.2903087709754134
AskMind,77541e893f33410254f57e6aa824ee47b830114f7924b9998274eccc3d0684ef,5,4,1568,241,392.0,4,1,The answer is B,638,1.6191696208191706,0.4520856968128405,3.5815546305361052,0.5748210938972438,0.4211784351011967,0.4520856968128404,0.26831400509773595,0.75,0.29444495128645753,0.8833348538593726,0.545548065194353,0.279208361495889
AskMind,14dfdb2689b7746102fee81860106d066695c3491e60d8be3964e4dfa9bd0cc4,5,4,1382,226,345.5,5,1,The answer is B,455,2.0125862853830347,0.677338976195903,2.971313265753875,0.6785284889303724,0.4992157492367485,0.677338976195903,0.28468837952526765,0.25,0.43461313100150445,1.3038393930045133,0.647842729762201,0.33655152135104216
AskMind,8ef3a56fb481b5525fc76f34f647be72c1dbb715cd8adacd7bf40e6e50de0fbd,5,4,1619,263,404.75,3,1,The answer is D,405,1.9307970581787783,0.597699022548102,3.230383496274482,0.8192031867259384,0.5532842957748434,0.5976990225481019,0.38869508479812376,0.75,0.41422221875697374,1.2426666562709212,0.6436029364179086,0.30956076922547254
AskMind,8cbeb700bfc7a02545d4c2dadd55f2de31c3898c7fd4ede74f370f91d12644a8,5,4,1144,169,286.0,4,1,The answer is A,603,1.8755752406369177,0.6070924531448649,3.089439229430458,0.7275872161031951,0.5437163319376279,0.6070924531448647,0.33353134346281743,0.75,0.30632901271388796,0.9189870381416638,0.489976098122083,0.3236833372457536
AskMind,2a8d4857fb6937d00e297532e87722c95c743b165f9086e82e53512277a6820f,5,4,1401,238,350.25,3,1,The answer is C,317,2.2351189111299257,0.49448008475348226,4.520139394985382,0.8516584740090175,0.5894544910430312,0.49448008475348193,0.4128834229477971,0.5,0.4403693700677156,1.3211081102031468,0.5910683783420201,0.22123211534347692
AskMind,f577f09b7e96e3a141233de8586bb94840a6afb4d8abf7848e3a08fb003a40a7,5,4,1585,249,396.25,3,1,The answer is C,882,2.088825312601621,0.6724979102867126,3.1060695961286657,0.7958775974899723,0.6017659760240928,0.6724979102867124,0.3519890946953654,0.25,0.39901459037321896,1.1970437711196569,0.5730703108096412,0.3219502876710738
AskMind,04a954e58fd1ddbd826f2913865214d5ccfe0f14a4846604d43304b6ad4ce70e,5,4,1900,288,475.0,3,1,The answer is A,625,1.717920459217906,0.48942762475229995,3.51006026700546,0.6165186203996715,0.4345380340150071,0.48942762475229995,0.265849664103908,0.5,0.3732545762836786,1.1197637288510358,0.6518134892932209,0.2848953932215901
AskMind,f45a8a148bd4de1dd9bf2e8243e179951f6fc5ad1f247d06764ecc7b32da33e7,5,4,1384,235,346.0,5,1,The answer is A,403,1.6399601719797234,0.4156222014912915,3.9457954028812523,0.5834255806596842,0.3393719669421579,0.4156222014912915,0.2988869146821689,0.5,0.37366104182807675,1.1209831254842302,0.6835428961247298,0.25343432638950103
AskMind,c35842a7d4b075a8976cc5b2f648c80923c0a15542ac97ce09167d35fecb5164,5,4,1235,218,308.75,3,1,The answer is B,509,1.8509139443760103,0.5768361074772771,3.2087345441511252,0.6977656877205444,0.509858945013872,0.576836107477277,0.31806724839927253,0.5,0.37363188748286236,1.120895662448587,0.6055903710998672,0.31164933909001535
AskMind,5eeea042709562bd25b76e0d43bdc94f26f825da7f7be74e27b6770c78fa2fb8,5,4,939,171,234.75,5,1,The answer is D,323,2.177866261443425,0.5035711570707317,4.324843134606936,0.7813682377491012,0.5248625374663651,0.5035711570707316,0.3796846315364054,0.75,0.42928942120986724,1.2878682636296017,0.5913440537786011,0.23122225913770286
AskMind,d610a718e62ba55b6f95f96d7a4fea7614c33ee12e008a74f62510daf844a899,5,4,1142,174,285.5,3,1,The answer is A,498,2.040116305362559,0.5732599726079108,3.5587977581646455,0.8755139166203523,0.6125405182445578,0.5732599726079108,0.3950636166722282,0.25,0.30502807185559616,0.9150842155667885,0.4485451212567827,0.2809937703556729
AskMind,e91e4004320939d0eb27e513116de78129d14e999186aa34f807d73f7a78d49d,5,4,1419,214,354.75,6,1,The answer is A,605,2.3811954911572917,0.6339509669044425,3.756119345924457,0.7886217573743088,0.5680586362800861,0.6339509669044423,0.3652420089456262,0.75,0.505513854659644,1.5165415639789321,0.6368824271718545,0.2662322221164354
AskMind,0b6c72a46335db9f5b67bef5965f64870fc7f1cd2e8d3fbc87aeee7cb4efc407,5,4,1105,188,276.25,4,1,The answer is B,408,1.9135318995952355,0.6445578004608734,2.9687514420382732,0.7889481828254244,0.5781472742016864,0.6445578004608733,0.3599067052861544,0.5,0.3558880159529127,1.067664047858738,0.5579546638781294,0.33684194164582
AskMind,fa31dddceb23052c320d197f7474b61f13715e3b2feb4024b71943487fe5108c,5,4,534,97,133.5,3,1,30,21680,2.4755153484173706,0.4965441586591739,4.985488813526765,0.5977664808922861,0.4209246635941379,0.4965441586591737,0.30075541991214705,0.5,0.72062623641376,2.16187870924128,0.8733045063216422,0.200582136958521
AskMind,efd561c5fbecc6097812ea1f8f5e3560df4c85da6c112b81d86ee92f2cc8239e,5,4,1499,230,374.75,3,1,The answer is B,515,1.5831236703640652,0.4468390021496107,3.5429397674511938,0.667546346451628,0.439364985158803,0.4468390021496107,0.2485681300875072,0.25,0.2951367664384083,0.885410299315225,0.5592805640456443,0.2822514820000466
AskMind,e4855360f3fcd73661c2084a3f697f44a41b4a114844c720735170dae491f3cd,5,4,734,131,183.5,4,1,9,791,2.666425686696211,0.4633703793218462,5.7544154863731025,0.6799004732811964,0.481784790386539,0.4633703793218462,0.299524166453628,0.25,0.770106538422587,2.310319615267761,0.8664481544694099,0.17377959627143308
AskMind,406d9e8d2c64f1f344eb63de17aaddeb64befce4c2b411a0a36ff0a36af66c2c,5,4,1088,175,272.0,3,1,The answer is C,521,2.371385832108276,0.5867335203450933,4.041674371550345,0.7757128425365576,0.5756485905362688,0.5867335203450933,0.37126831593074977,0.5,0.5639023773543035,1.6917071320629105,0.7133833344019355,0.247422208735834
AskMind,c17c5670351395af6379159f5fc3cd27126de5d7327a8dbd4428bf526d3a76d6,5,4,1406,246,351.5,3,1,62208,11899,1.70805169299771,0.5629498454927551,3.0341098886040854,0.7140416139108033,0.5030375826228666,0.5629498454927548,0.26510472514546374,0.5,0.36785572225905433,1.103567166777163,0.646097053913135,0.3295859532826855
AskMind,625761dda0373de5fab192146aabb957ed1033a2eb6cbbb7a08c5b97489cd8f1,5,4,884,161,221.0,3,1,4,681,2.3541365219056702,0.6830045842007291,3.446736048866416,0.896663976586058,0.6163054492365758,0.6830045842007288,0.36082346060154036,0.5,0.4998824458888241,1.4996473376664723,0.6370264951552215,0.2901295561430897
AskMind,b5b78d8bdce8f172168818aa3f2ee7e4d0b47eab38e6ad43e98c59ef8795b63c,5,4,1203,229,300.75,3,1,271,18644,2.1473939450300206,0.6087250902190218,3.5276908731614456,0.6879905058002592,0.5098766990575133,0.6087250902190218,0.25182568043495857,0.5,0.5461108601554773,1.638332580466432,0.7629399273748665,0.2834715500748568
AskMind,11e440e792433b3dc95cd179e79732cf827fe4d1574bc6db09ebd974b8c1e4df,5,4,1764,288,441.0,3,1,The answer is D,591,1.9931450977884573,0.6836803193613528,2.915317351317523,0.800647232384742,0.5789745633132154,0.6836803193613528,0.3659457451609406,0.5,0.450752703476114,1.352258110428342,0.6784544245819197,0.34301582966536
AskMind,385d9c3298b492ada8837c81df772d58dbf23fd2a1ac8cf993a2b155006f6f92,5,4,1314,222,328.5,3,1,The answer is A,550,2.1896195410232955,0.8266378232419038,2.6488257365675056,0.8266378232419038,0.6092026303370145,0.8266378232419038,0.30009678980610943,0.25,0.5069286717691258,1.5207860153073776,0.6945434979981291,0.3775257791385911
AskOverconfidence,1901cc28bf43522148681f5a52616b4c54854c3f8ffe004fbf7f40f7b588f115,2,1,344,65,344.0,2,1,18,3518,0.5906004301281622,0.5906004301281622,1.0,0.5906004301281622,0.2953002150640811,0.5906004301281622,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,13cca3578a00e3a066c1be4b8f86f1bc7247e04cdb3ee199ec604d0780cd0d40,2,1,211,36,211.0,2,1,461538,1568,0.7319781221850049,0.7319781221850049,1.0,0.7319781221850049,0.36598906109250245,0.7319781221850049,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,a04d948c16e299483898aa328eb750c11153b6fad6ffe68649c2c1a60c8a2c18,2,1,306,54,306.0,2,1,23,1264,0.364145014875192,0.364145014875192,1.0,0.364145014875192,0.18207250743759607,0.3641450148751919,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,5520d8ba80a9358b998ca73569999642bf664ce6e4b29ec726f876e3413e4184,2,1,321,58,321.0,2,1,16,862,0.44377161963587464,0.44377161963587464,1.0,0.44377161963587464,0.22188580981793737,0.4437716196358745,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,3a1ec0f3e78a0772be26cfe3814fa7663782204f7e138751227aa6572bef0932,2,1,260,52,260.0,2,1,90,8816,0.4702410617384891,0.4702410617384891,1.0,0.4702410617384891,0.23512053086924456,0.4702410617384891,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,e707fc8648c2876d18becdfcd73d5660c6a12d42d329039b76e80bd7a041c076,2,1,456,71,456.0,2,1,17,2874,0.45792144945649427,0.45792144945649427,1.0,0.45792144945649427,0.22896072472824713,0.45792144945649427,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,9e499a346e71781cdc517d01487f9f73f824c7ff87f4e07882b5139ab8f3ef08,2,1,154,25,154.0,2,1,768,2272,0.8217777212591391,0.8217777212591391,1.0,0.8217777212591391,0.41088886062956964,0.8217777212591388,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,1e675938ecf2deecb3a43bcbf72545f8e2269a7276cf563eb7aa17c36142a0c0,2,1,268,51,268.0,2,1,1005,797,0.5114541414872542,0.5114541414872542,1.0,0.5114541414872542,0.2557270707436271,0.5114541414872542,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,8fbad38ded23d5d049c16ba619163bf8ed3c40ae506a28be69162ef4562e1461,2,1,292,48,292.0,2,1,8,540,0.35804650965201246,0.35804650965201246,1.0,0.35804650965201246,0.17902325482600623,0.35804650965201246,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,5eee7bb5c74e2272f4dcf7a73d2521399a42487fcbb29313f7567e1d1a6b3701,2,1,490,87,490.0,2,1,50,6229,0.518764769902458,0.518764769902458,1.0,0.518764769902458,0.259382384951229,0.518764769902458,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,1207a39de94ef0f411db2d1be9415b0db92ca59151a0bb61d19ddf79dafafa01,2,1,246,43,246.0,2,1,10,18324,0.5453829595452788,0.5453829595452788,1.0,0.5453829595452788,0.2726914797726395,0.5453829595452786,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,c468bb4bd3223d7dd68324edd608906145475725b2fe54bafa9bd761e9231853,2,1,425,74,425.0,2,1,25,558,0.3529057344317228,0.3529057344317228,1.0,0.3529057344317228,0.1764528672158614,0.3529057344317228,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,207c0958288f057d068bb3d3c94eb945bdffbff7cc4015db3043f6fca5903441,2,1,515,80,515.0,2,1,120,1239,0.3133270370586315,0.3133270370586315,1.0,0.3133270370586315,0.15666351852931582,0.3133270370586314,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,26af8ee64b8e5aa0da3a2a1280514d81c1f5aa48e34078950e6bab6b09eb8754,2,1,335,57,335.0,2,1,55,4096,0.17280774711276248,0.17280774711276248,1.0,0.17280774711276248,0.0864038735563813,0.17280774711276237,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,09a7a089e53fb23f36eec5c234cb0b665f304cb98ef4e464aa4a17fec875b852,2,1,231,35,231.0,2,1,65536,11505,0.5170443301828664,0.5170443301828664,1.0,0.5170443301828664,0.2585221650914332,0.5170443301828664,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,e5fc2afd62f366ac5311a56d78a6a4f4cd8824e37e0ae174dc14a01d150bc700,2,1,471,88,471.0,2,1,100,12303,0.23001662262659262,0.23001662262659262,1.0,0.23001662262659262,0.11500831131329631,0.23001662262659262,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,db70cfef1e7324f2095f9b0a5cc1ceaa4be2600f2c5da671a00d36fcdb5508bf,2,1,354,68,354.0,2,1,47,4860,0.5261665940773006,0.5261665940773006,1.0,0.5261665940773006,0.2630832970386503,0.5261665940773006,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,6a37257185d30b9fe0295d453ace128d2d19d66bc5c492e25c342ad49ce0cc81,2,1,236,40,236.0,2,1,36,3562,0.46761199256559915,0.46761199256559915,1.0,0.46761199256559915,0.23380599628279958,0.46761199256559915,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,d1f58262c793a67aaf9368ece8dd6efb85be2b98d2ccf5802f67be7164429abd,2,1,381,71,381.0,2,1,6,371,0.3831150052594523,0.3831150052594523,1.0,0.3831150052594523,0.19155750262972615,0.3831150052594523,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,fd00f64cdf7c039898b780bbc6be5f565da5afe8203a982dcc9e74304a2ea3ba,2,1,444,80,444.0,2,1,9,461,0.41537042221478615,0.41537042221478615,1.0,0.41537042221478615,0.20768521110739308,0.41537042221478615,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,4bf1e937c1474bcb08c519db92a979f50a78da2ff0f8166f6a6cc4ad8c713fb5,2,1,317,50,317.0,2,1,825,460,0.5253358599740767,0.5253358599740767,1.0,0.5253358599740767,0.2626679299870384,0.5253358599740766,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,6862fc3c6f2ca435fadcf2acb8a42510bb89af3aa6d719929f24d505979756e0,2,1,336,56,336.0,2,1,552,1647,0.3814560415218089,0.3814560415218089,1.0,0.3814560415218089,0.19072802076090445,0.3814560415218089,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,ed507c0ec4645003e36028b604cfe78d819f6257713dfc373f40cb992ed2a883,2,1,252,48,252.0,3,1,315,1790,0.5550475770845573,0.5550475770845573,1.0,0.5550475770845573,0.27752378854227866,0.5550475770845573,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,3ef5e5a5dceb1649d6f99206859b421376c9089bfa63c5e9bfb6249b62eeca2d,2,1,210,38,210.0,2,1,328,283,0.4229054349357225,0.4229054349357225,1.0,0.4229054349357225,0.21145271746786126,0.4229054349357225,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,92791539ab140a9ddd4f4f3c099f713bd06aa53cff4ae675b8e1a0d9a644d554,2,1,351,62,351.0,2,1,164,746,0.36001982965994106,0.36001982965994106,1.0,0.36001982965994106,0.18000991482997053,0.36001982965994106,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,25df4a37f7361c0ed0a5c475aacf7984b48d41f07aba8f9e390fc425e3796dff,2,1,280,44,280.0,2,1,5,638,0.4496374057408169,0.4496374057408169,1.0,0.4496374057408169,0.2248187028704085,0.4496374057408168,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,b238a5dd51a6c4c7638a3197ec64a5376585ee7af5665a918d2d14163570139c,2,1,339,62,339.0,2,1,105,710,0.39358996790989365,0.39358996790989365,1.0,0.39358996790989365,0.19679498395494682,0.39358996790989365,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,b350c42cab8aa00c2fcfb6d73aa27a38562713646eecb30a5d711e869116533f,2,1,241,45,241.0,2,1,7,5982,0.4886553872413393,0.4886553872413393,1.0,0.4886553872413393,0.24432769362066964,0.4886553872413393,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,ef487c4b0bfbc0c4ed54be8a4eed12a1ccafc740369d740e131c089cf4e3cd36,2,1,206,34,206.0,2,1,7,696,0.5448775470453262,0.5448775470453262,1.0,0.5448775470453262,0.2724387735226631,0.5448775470453262,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,8ec8d0bded5abf43ad629a91d6c12ed350dbcbc45aa5bc72f9e0ab0c7d0b2e0e,2,1,414,71,414.0,2,1,25,1356,0.41024869376805395,0.41024869376805395,1.0,0.41024869376805395,0.20512434688402714,0.4102486937680536,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,610bd96a0743beca81c772c323440a69d498141af125544d05b2421bb4561950,2,1,387,76,387.0,2,1,18,4847,0.39266650253527713,0.39266650253527713,1.0,0.39266650253527713,0.19633325126763868,0.3926665025352769,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,d814eb3e2546660ca84ce2cdebe359faee960c2228e2ec062ef36afa06591aa6,2,1,216,32,216.0,2,1,11,628,0.8434518930400374,0.8434518930400374,1.0,0.8434518930400374,0.4217259465200187,0.8434518930400374,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,92f5d6973f59bd3a1a5e61527503fccd2f8c204303060f1368545d5b8008e412,2,1,475,76,475.0,2,1,11,548,0.524419089022809,0.524419089022809,1.0,0.524419089022809,0.2622095445114045,0.524419089022809,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,984baa28e112973da748bf5c92eae9130e2025b7b6688516a311c1a646f5e69c,2,1,252,45,252.0,2,1,36,669,0.3355798140160625,0.3355798140160625,1.0,0.3355798140160625,0.16778990700803126,0.3355798140160625,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,096302bf938cc16c3379b805a01fac0590f1032e0fb7b2ce1eca0bba4dfb1a69,2,1,290,50,290.0,2,1,2500,459,0.42120536045508716,0.42120536045508716,1.0,0.42120536045508716,0.2106026802275438,0.4212053604550867,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,899fb79e64dba196f999070e08bb090563e063dc849dc539ed41462082c9f1db,2,1,317,55,317.0,2,1,500,9476,0.4813434541036341,0.4813434541036341,1.0,0.4813434541036341,0.24067172705181716,0.4813434541036339,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,fb7ed140ec2fe1091a44e0a61647524731baede957cbc1d02f8560e8de30a4a2,2,1,383,69,383.0,2,1,15,2820,0.43511882605259267,0.43511882605259267,1.0,0.43511882605259267,0.21755941302629633,0.43511882605259267,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,2871159e6b11315c7a4de572d8c0b9297df178e51e60139076760a52aa510632,2,1,321,53,321.0,2,1,4,547,0.6485418410598447,0.6485418410598447,1.0,0.6485418410598447,0.32427092052992235,0.6485418410598447,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,799d19dcabd801e85b6dbea3c23aef0afd3c7bad8a2957b68b88d95a45bfc8b6,2,1,192,31,192.0,2,1,170,13283,0.4264719113854808,0.4264719113854808,1.0,0.4264719113854808,0.21323595569274045,0.4264719113854807,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,a48aaf14cf73cfd4dbf37b96bd49a651288aeeeed6b9b5abd55386f0007d2339,2,1,399,69,399.0,2,1,6,675,0.596942660175133,0.596942660175133,1.0,0.596942660175133,0.2984713300875666,0.5969426601751328,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,bfc2aff0365ba7834b949e1ee22a828879e07101a184606ba0047fd52c56ac3a,2,1,259,48,259.0,2,1,7,477,0.5330891652935859,0.5330891652935859,1.0,0.5330891652935859,0.2665445826467929,0.5330891652935859,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,e9fad806b5f0e97ab7ebdb6a43488fdf651c226745984fdbbb9c8a2285fd01fe,2,1,202,38,202.0,2,1,27,380,0.4468084195422397,0.4468084195422397,1.0,0.4468084195422397,0.22340420977111985,0.4468084195422397,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,254556b4b064fadb81c3f9d880ea4f0104ac83e7c023770f7e1e0d39ee3aeb31,2,1,255,41,255.0,2,1,7,335,0.48400538992738174,0.48400538992738174,1.0,0.48400538992738174,0.24200269496369087,0.48400538992738174,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,46d7a0589755b4839429a0438ee06eb92d89f59c578a603723932b51f39365e7,2,1,364,63,364.0,2,1,41,718,0.5012202359232911,0.5012202359232911,1.0,0.5012202359232911,0.25061011796164556,0.5012202359232911,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,021c1a5e55ce9da5af1bd412346a86aee17125dffbd0a14379c2e910a2bc0d4e,2,1,290,55,290.0,2,1,7,427,0.2825946640177648,0.2825946640177648,1.0,0.2825946640177648,0.1412973320088825,0.28259466401776456,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,a810a3d8ff6493dab8c92403ff1d2ba45633f9c5da9007a0cf19f343f9508e5d,2,1,120,22,120.0,2,1,135,3857,0.641277496873736,0.641277496873736,1.0,0.641277496873736,0.32063874843686824,0.6412774968737356,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,2a4a8ec3ee77ccfcd456dd39f9039272a1832c608e1a9904831ae086cb8261ca,2,1,442,76,442.0,2,1,574,664,0.6187117456066387,0.6187117456066387,1.0,0.6187117456066387,0.3093558728033194,0.6187117456066386,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,16addbf7ef5e3c639abdfe12769a973147e9b7c34c014465f6e248152f932e8e,2,1,220,35,220.0,2,1,84,855,0.48748598568153056,0.48748598568153056,1.0,0.48748598568153056,0.24374299284076528,0.48748598568153056,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,cfafc0aef808d1e4020e2af027e599f5f9471cf2db039f58a09e148db628ccd3,2,1,272,45,272.0,2,1,574,942,0.6793620212241045,0.6793620212241045,1.0,0.6793620212241045,0.33968101061205225,0.6793620212241045,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,c2ebbd087fa4bf215bcc302d2e6a5f6ba754f8baed6bf3f3b29d632a2b0fd2ea,2,1,436,75,436.0,2,1,3,463,0.36306702197557983,0.36306702197557983,1.0,0.36306702197557983,0.18153351098778991,0.36306702197557983,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,8fc7eb0530c12c278b1b11a3db15c5b90833089a4871a58b7e8c2670cf978f28,2,1,373,61,373.0,2,1,67,746,0.45085518216278064,0.45085518216278064,1.0,0.45085518216278064,0.22542759108139032,0.45085518216278064,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,f5e59d301bf82ee659acf3efa294bdb947aa7e015d146ed24f3f4caf2c54a87a,2,1,217,40,217.0,2,1,8,592,0.4993738765954556,0.4993738765954556,1.0,0.4993738765954556,0.2496869382977278,0.4993738765954556,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,5414346473ee5d5bb7445d53729131c22aa027106d5e6b85d353687cc48d29b3,2,1,395,68,395.0,2,1,9,1380,0.29904149773915367,0.29904149773915367,1.0,0.29904149773915367,0.1495207488695769,0.29904149773915356,0.0,0.0,0.0,0.0,0.0,1.0
AskOverconfidence,ea829a0d6d08f62d6c6f4cf48b7c91ce8afbf2b517dc5a350e7f9b6340951e6a,2,1,455,82,455.0,2,1,2009,7519,0.45292077110455775,0.45292077110455775,1.0,0.45292077110455775,0.22646038555227888,0.45292077110455775,0.0,0.0,0.0,0.0,0.0,1.0
